crossover_rate_subtree,crossover_rate_node_level,mutation_rate,tournament_size,experiment,generation,test_score,population
0.7,0.5,0.4,8,1,15,-1385.6625246620138,40
0.7,0.5,0.4,8,1,16,-1385.6625246620138,40
0.7,0.5,0.4,8,1,17,-1391.9509075312722,40
0.7,0.5,0.4,8,1,18,-1131.1170315686784,40
0.7,0.5,0.4,8,1,19,-1269.32243954586,40
0.7,0.5,0.4,8,1,20,-1385.6714466540973,40
0.7,0.5,0.4,8,1,21,-1386.4844141597011,40
0.7,0.5,0.4,8,1,22,-1363.5804049898409,40
0.7,0.5,0.4,8,1,23,-1339.499326329988,40
0.7,0.5,0.4,8,1,24,-1369.0468983614119,40
0.7,0.5,0.4,8,1,25,-1369.0468983614119,40
0.7,0.5,0.4,8,2,0,-1170.1485445542783,40
0.7,0.5,0.4,8,2,1,-1414.049045515625,40
0.7,0.5,0.4,8,2,2,-1333.256054331721,40
0.7,0.5,0.4,8,2,3,-720.5767739782515,40
0.7,0.5,0.4,8,2,4,-1127.3954298932588,40
0.7,0.5,0.4,8,2,5,-1127.3954298932588,40
0.7,0.5,0.4,8,2,6,-729.3170229085586,40
0.7,0.5,0.4,8,2,7,-742.543498955428,40
0.7,0.5,0.4,8,2,8,-1167.7561260500163,40
0.7,0.5,0.4,8,2,9,-1436.5253179144577,40
0.7,0.5,0.4,8,2,10,-761.0343333747027,40
0.7,0.5,0.4,8,2,11,-727.1515850478809,40
0.7,0.5,0.4,8,2,12,-722.807177477248,40
0.7,0.5,0.4,8,2,13,-759.3426961043796,40
0.7,0.5,0.4,8,2,14,-1442.115441254089,40
0.7,0.5,0.4,8,2,15,-720.5767739782515,40
0.7,0.5,0.4,8,2,16,-1317.4853461114478,40
0.7,0.5,0.4,8,2,17,-724.2086832993666,40
0.7,0.5,0.4,8,2,18,-720.5767739782515,40
0.7,0.5,0.4,8,2,19,-720.5767739782515,40
0.7,0.5,0.4,8,2,20,-714.6312964927331,40
0.7,0.5,0.4,8,2,21,-1261.4411049175167,40
0.7,0.5,0.4,8,2,22,-716.9367720447092,40
0.7,0.5,0.4,8,2,23,-909.4174801147678,40
0.7,0.5,0.4,8,2,24,-738.6317456596103,40
0.7,0.5,0.4,8,2,25,-738.6317456596103,40
0.7,0.5,0.4,8,3,0,-4266.4092485322635,40
0.7,0.5,0.4,8,3,1,-1396.03173256032,40
0.7,0.5,0.4,8,3,2,-1391.9509075312722,40
0.7,0.5,0.4,8,3,3,-1679.6548216517313,40
0.7,0.5,0.4,8,3,4,-1679.6548216517313,40
0.7,0.5,0.4,8,3,5,-1679.6548216517313,40
0.7,0.5,0.4,8,3,6,-1679.6548216517313,40
0.7,0.5,0.4,8,3,7,-1679.6548216517313,40
0.7,0.5,0.4,8,3,8,-650.4386624169979,40
0.7,0.5,0.4,8,3,9,-409.2964127406611,40
0.7,0.5,0.4,8,3,10,-409.2964127406611,40
0.7,0.5,0.4,8,3,11,-413.27362249924204,40
0.7,0.5,0.4,8,3,12,-487.9565342088102,40
0.7,0.5,0.4,8,3,13,-491.9337439673911,40
0.7,0.5,0.4,8,3,14,-491.9337439673911,40
0.7,0.5,0.4,8,3,15,-517.7292699481503,40
0.7,0.5,0.4,8,3,16,-487.9565342088102,40
0.7,0.5,0.4,8,3,17,-75.06483632286378,40
0.7,0.5,0.4,8,3,18,-222.9559707913232,40
0.7,0.5,0.4,8,3,19,-964.0187780374148,40
0.7,0.5,0.4,8,3,20,-93.68536530264865,40
0.7,0.5,0.4,8,3,21,-75.06483632286378,40
0.7,0.5,0.4,8,3,22,-1607.2599580492083,40
0.7,0.5,0.4,8,3,23,-611.9790599285052,40
0.7,0.5,0.4,8,3,24,-2927.705760983704,40
0.7,0.5,0.4,8,3,25,-2937.1561720258505,40
0.7,0.5,0.4,8,4,0,-1258.747817111773,40
0.7,0.5,0.4,8,4,1,-1386.4844141597011,40
0.7,0.5,0.4,8,4,2,-1182.8266063013155,40
0.7,0.5,0.4,8,4,3,-1182.8266063013155,40
0.7,0.5,0.4,8,4,4,-1219.2532367437848,40
0.7,0.5,0.4,8,4,5,-1228.755896184989,40
0.7,0.5,0.4,8,4,6,-1219.2532367437848,40
0.7,0.5,0.4,8,4,7,-1129.8478753665536,40
0.7,0.5,0.4,8,4,8,-1190.334580894297,40
0.7,0.5,0.4,8,4,9,-1149.384622450243,40
0.7,0.5,0.4,8,4,10,-611.241952373627,40
0.7,0.5,0.4,8,4,11,-632.495429890658,40
0.7,0.5,0.4,8,4,12,-632.495429890658,40
0.7,0.5,0.4,8,4,13,-609.0197316455562,40
0.7,0.5,0.4,8,4,14,-1647.6286842594109,40
0.7,0.5,0.4,8,4,15,-127.69183899436571,40
0.7,0.5,0.4,8,4,16,-382.6402836932136,40
0.7,0.5,0.4,8,4,17,-118.2857302024874,40
0.7,0.5,0.4,8,4,18,-782.6651094291843,40
0.7,0.5,0.4,8,4,19,-118.2857302024874,40
0.7,0.5,0.4,8,4,20,-118.2857302024874,40
0.7,0.5,0.4,8,4,21,-118.2857302024874,40
0.7,0.5,0.4,8,4,22,-481.26041865551804,40
0.7,0.5,0.4,8,4,23,-481.26041865551804,40
0.7,0.5,0.4,8,4,24,-481.26041865551804,40
0.7,0.5,0.4,8,4,25,-481.26041865551804,40
0.7,0.7,0.4,8,0,0,-1097.830635418769,40
0.7,0.7,0.4,8,0,1,-1097.830635418769,40
0.7,0.7,0.4,8,0,2,-520.5127066703923,40
0.7,0.7,0.4,8,0,3,-986.7859488330396,40
0.7,0.7,0.4,8,0,4,-986.7859488330396,40
0.7,0.7,0.4,8,0,5,-520.5127066703923,40
0.7,0.7,0.4,8,0,6,-520.5127066703923,40
0.7,0.7,0.4,8,0,7,-770.7557849859678,40
0.7,0.7,0.4,8,0,8,-453.681626897687,40
0.7,0.7,0.4,8,0,9,-770.7557849859678,40
0.7,0.7,0.4,8,0,10,-453.681626897687,40
0.7,0.7,0.4,8,0,11,-453.681626897687,40
0.7,0.7,0.4,8,0,12,-401.70946330250234,40
0.7,0.7,0.4,8,0,13,-401.70946330250234,40
0.7,0.7,0.4,8,0,14,-585.7305609747114,40
0.7,0.7,0.4,8,0,15,-393.95326033629885,40
0.7,0.7,0.4,8,0,16,-393.95326033629885,40
0.7,0.7,0.4,8,0,17,-958.7944194555672,40
0.7,0.7,0.4,8,0,18,-453.3481054102697,40
0.7,0.7,0.4,8,0,19,-282.7420527277515,40
0.7,0.7,0.4,8,0,20,-453.3481054102697,40
0.7,0.7,0.4,8,0,21,-244.12899391387117,40
0.7,0.7,0.4,8,0,22,-140.74098517640263,40
0.7,0.7,0.4,8,0,23,-244.12899391387117,40
0.7,0.7,0.4,8,0,24,-393.95326033629885,40
0.7,0.7,0.4,8,0,25,-133.10030528099134,40
0.7,0.7,0.4,8,1,0,-1391.9509075312722,40
0.7,0.7,0.4,8,1,1,-1387.4327336848282,40
0.7,0.7,0.4,8,1,2,-1391.9509075312722,40
0.7,0.7,0.4,8,1,3,-1391.9509075312722,40
0.7,0.7,0.4,8,1,4,-1391.9509075312722,40
0.7,0.7,0.4,8,1,5,-1391.9509075312722,40
0.7,0.7,0.4,8,1,6,-1395.3990619702372,40
0.7,0.7,0.4,8,1,7,-1391.9509075312722,40
0.7,0.7,0.4,8,1,8,-1391.9509075312722,40
0.7,0.7,0.4,8,1,9,-1395.3990619702372,40
0.7,0.7,0.4,8,1,10,-1213.1212755464182,40
0.7,0.7,0.4,8,1,11,-1209.673121107453,40
0.7,0.7,0.4,8,1,12,-1209.673121107453,40
0.7,0.7,0.4,8,1,13,-966.7467172910665,40
0.7,0.7,0.4,8,1,14,-1395.3990619702372,40
0.7,0.7,0.4,8,1,15,-1213.1212755464182,40
0.7,0.7,0.4,8,1,16,-1217.2579533123528,40
0.7,0.7,0.4,8,1,17,-1018.5629692665228,40
0.7,0.7,0.4,8,1,18,-803.8205347312862,40
0.7,0.7,0.4,8,1,19,-1075.623512898761,40
0.7,0.7,0.4,8,1,20,-803.8205347312862,40
0.7,0.7,0.4,8,1,21,-803.8205347312862,40
0.7,0.7,0.4,8,1,22,-803.8205347312862,40
0.7,0.7,0.4,8,1,23,-803.8205347312862,40
0.7,0.7,0.4,8,1,24,-809.2296104491113,40
0.7,0.7,0.4,8,1,25,-933.3312623124734,40
0.7,0.7,0.4,8,2,0,-1390.876505593185,40
0.7,0.7,0.4,8,2,1,-1396.03173256032,40
0.7,0.7,0.4,8,2,2,-783.2038035508028,40
0.7,0.7,0.4,8,2,3,-783.2038035508028,40
0.7,0.7,0.4,8,2,4,-517.579827565163,40
0.7,0.7,0.4,8,2,5,-424.869239639039,40
0.7,0.7,0.4,8,2,6,-424.869239639039,40
0.7,0.7,0.4,8,2,7,-2138.279362892512,40
0.7,0.7,0.4,8,2,8,-423.5153323613132,40
0.7,0.7,0.4,8,2,9,-2473.0634369605273,40
0.7,0.7,0.4,8,2,10,-331.86365461272715,40
0.7,0.7,0.4,8,2,11,-323.9828155396673,40
0.7,0.7,0.4,8,2,12,-323.6042687455166,40
0.7,0.7,0.4,8,2,13,-239.0928882524331,40
0.7,0.7,0.4,8,2,14,-292.6769371271711,40
0.7,0.7,0.4,8,2,15,-1084.321226742088,40
0.7,0.7,0.4,8,2,16,-189.8674423450804,40
0.7,0.7,0.4,8,2,17,-235.4619440101347,40
0.7,0.7,0.4,8,2,18,-1377.4174759886928,40
0.7,0.7,0.4,8,2,19,-364.1251993144107,40
0.7,0.7,0.4,8,2,20,-265.06278717818157,40
0.7,0.7,0.4,8,2,21,-265.06278717818157,40
0.7,0.7,0.4,8,2,22,-403.0258209975925,40
0.7,0.7,0.4,8,2,23,-325.0822086559356,40
0.7,0.7,0.4,8,2,24,-237.12341198539008,40
0.7,0.7,0.4,8,2,25,-237.12341198539008,40
0.7,0.7,0.4,8,3,0,-1352.9849377761593,40
0.7,0.7,0.4,8,3,1,-1367.7668899057928,40
0.7,0.7,0.4,8,3,2,-996.2084685807381,40
0.7,0.7,0.4,8,3,3,-1206.7086972588331,40
0.7,0.7,0.4,8,3,4,-2298.359025083817,40
0.7,0.7,0.4,8,3,5,-2002.061774614299,40
0.7,0.7,0.4,8,3,6,-1978.23696209485,40
0.7,0.7,0.4,8,3,7,-689.6689506291281,40
0.7,0.7,0.4,8,3,8,-689.6689506291281,40
0.7,0.7,0.4,8,3,9,-1979.3363462802317,40
0.7,0.7,0.4,8,3,10,-347.45334764041877,40
0.7,0.7,0.4,8,3,11,-1687.2426520050612,40
0.7,0.7,0.4,8,3,12,-2157.4160802482506,40
0.7,0.7,0.4,8,3,13,-2562.2141544574274,40
0.7,0.7,0.4,8,3,14,-422.68691537521124,40
0.7,0.7,0.4,8,3,15,-1689.7257117671832,40
0.7,0.7,0.4,8,3,16,-1080.5768766977403,40
0.7,0.7,0.4,8,3,17,-709.2671635456501,40
0.7,0.7,0.4,8,3,18,-1191.47946893355,40
0.7,0.7,0.4,8,3,19,-205.63264142024542,40
0.7,0.7,0.4,8,3,20,-1746.558910661229,40
0.7,0.7,0.4,8,3,21,-1187.3878197326271,40
0.7,0.7,0.4,8,3,22,-1126.7941033194977,40
0.7,0.7,0.4,8,3,23,-1098.8426337076842,40
0.7,0.7,0.4,8,3,24,-1454.0809574010186,40
0.7,0.7,0.4,8,3,25,-1121.8657042724549,40
0.7,0.7,0.4,8,4,0,-1114.20513702225,40
0.7,0.7,0.4,8,4,1,-1147.4348071064042,40
0.7,0.7,0.4,8,4,2,-1285.5231193081963,40
0.7,0.7,0.4,8,4,3,-1861.814917923657,40
0.7,0.7,0.4,8,4,4,-1339.2857631410157,40
0.7,0.7,0.4,8,4,5,-1473.6601760926271,40
0.7,0.7,0.4,8,4,6,-1391.9509075312722,40
0.7,0.7,0.4,8,4,7,-1391.9509075312722,40
0.7,0.7,0.4,8,4,8,-1129.5476451595198,40
0.7,0.7,0.4,8,4,9,-1488.14945572568,40
0.7,0.7,0.4,8,4,10,-853.5037637474518,40
0.7,0.7,0.4,8,4,11,-853.5037637474518,40
0.7,0.7,0.4,8,4,12,-1068.8917287538325,40
0.7,0.7,0.4,8,4,13,-959.9780806705191,40
0.7,0.7,0.4,8,4,14,-1131.295214234498,40
0.7,0.7,0.4,8,4,15,-773.325946790764,40
0.7,0.7,0.4,8,4,16,-773.325946790764,40
0.7,0.7,0.4,8,4,17,-815.0370071292209,40
0.7,0.7,0.4,8,4,18,-1028.551121657752,40
0.7,0.7,0.4,8,4,19,-811.6911014739542,40
0.7,0.7,0.4,8,4,20,-690.7568988990495,40
0.7,0.7,0.4,8,4,21,-626.3332713565048,40
0.7,0.7,0.4,8,4,22,-742.0182348031487,40
0.7,0.7,0.4,8,4,23,-827.4475188520399,40
0.7,0.7,0.4,8,4,24,-1080.0295084487352,40
0.7,0.7,0.4,8,4,25,-770.3955649333161,40
0.7,0.9,0.4,8,0,0,-1370.8015787037648,40
0.7,0.9,0.4,8,0,1,-1518.5878825948798,40
0.7,0.9,0.4,8,0,2,-1394.4896015720524,40
0.7,0.9,0.4,8,0,3,-1365.285972124174,40
0.7,0.9,0.4,8,0,4,-1391.9509075312722,40
0.7,0.9,0.4,8,0,5,-1320.3788600274174,40
0.7,0.9,0.4,8,0,6,-2051.2794824833813,40
0.7,0.9,0.4,8,0,7,-1365.285972124174,40
0.7,0.9,0.4,8,0,8,-1644.2868744125763,40
0.7,0.9,0.4,8,0,9,-1365.285972124174,40
0.7,0.9,0.4,8,0,10,-1144.5825490771583,40
0.7,0.9,0.4,8,0,11,-1177.0148157179838,40
0.7,0.9,0.4,8,0,12,-788.0255327260368,40
0.7,0.9,0.4,8,0,13,-884.1690372599364,40
0.7,0.9,0.4,8,0,14,-803.162034150232,40
0.7,0.9,0.4,8,0,15,-803.162034150232,40
0.7,0.9,0.4,8,0,16,-739.4647700747557,40
0.7,0.9,0.4,8,0,17,-898.6571139406433,40
0.7,0.9,0.4,8,0,18,-2120.268573297403,40
0.7,0.9,0.4,8,0,19,-902.1248737054628,40
0.7,0.9,0.4,8,0,20,-940.5091361017683,40
0.7,0.9,0.4,8,0,21,-943.2607017562805,40
0.7,0.9,0.4,8,0,22,-943.2607017562805,40
0.7,0.9,0.4,8,0,23,-685.7310747132395,40
0.7,0.9,0.4,8,0,24,-378.96840633910796,40
0.7,0.9,0.4,8,0,25,-941.9241587513835,40
0.7,0.9,0.4,8,1,0,-1391.9509075312722,40
0.7,0.9,0.4,8,1,1,-1391.9509075312722,40
0.7,0.9,0.4,8,1,2,-1414.4262275224796,40
0.7,0.9,0.4,8,1,3,-1391.9509075312722,40
0.7,0.9,0.4,8,1,4,-1391.9509075312722,40
0.7,0.9,0.4,8,1,5,-1391.9509075312722,40
0.7,0.9,0.4,8,1,6,-1391.9509075312722,40
0.7,0.9,0.4,8,1,7,-1391.9509075312722,40
0.7,0.9,0.4,8,1,8,-1391.9509075312722,40
0.7,0.9,0.4,8,1,9,-1396.766335051871,40
0.7,0.9,0.4,8,1,10,-1391.9509075312722,40
0.7,0.9,0.4,8,1,11,-1391.9509075312722,40
0.7,0.9,0.4,8,1,12,-1391.9509075312722,40
0.7,0.9,0.4,8,1,13,-1391.9509075312722,40
0.7,0.9,0.4,8,1,14,-1391.9509075312722,40
0.7,0.9,0.4,8,1,15,-1414.049045515625,40
0.7,0.9,0.4,8,1,16,-1388.0946486004896,40
0.7,0.9,0.4,8,1,17,-1415.761759152639,40
0.7,0.9,0.4,8,1,18,-1411.905500221856,40
0.7,0.9,0.4,8,1,19,-1414.049045515625,40
0.7,0.9,0.4,8,1,20,-1411.905500221856,40
0.7,0.9,0.4,8,1,21,-1392.366610638809,40
0.7,0.9,0.4,8,1,22,-1411.905500221856,40
0.7,0.9,0.4,8,1,23,-1411.905500221856,40
0.7,0.9,0.4,8,1,24,-1392.1148825727123,40
0.7,0.9,0.4,8,1,25,-1411.905500221856,40
0.7,0.9,0.4,8,2,0,-1395.6127281537777,40
0.7,0.9,0.4,8,2,1,-1609.4980708999274,40
0.7,0.9,0.4,8,2,2,-1387.7956077233785,40
0.7,0.9,0.4,8,2,3,-1387.7956077233785,40
0.7,0.9,0.4,8,2,4,-1391.9509075312722,40
0.7,0.9,0.4,8,2,5,-1387.7956077233785,40
0.7,0.9,0.4,8,2,6,-1387.7956077233785,40
0.7,0.9,0.4,8,2,7,-1390.4087765430043,40
0.7,0.9,0.4,8,2,8,-1391.9509075312722,40
0.7,0.9,0.4,8,2,9,-1367.5226972942912,40
0.7,0.9,0.4,8,2,10,-1386.4844141597011,40
0.7,0.9,0.4,8,2,11,-1391.9509075312722,40
0.7,0.9,0.4,8,2,12,-1393.8828224126703,40
0.7,0.9,0.4,8,2,13,-1391.9509075312722,40
0.7,0.9,0.4,8,2,14,-2785.849203194707,40
0.7,0.9,0.4,8,2,15,-1390.4087765430043,40
0.7,0.9,0.4,8,2,16,-1391.9509075312722,40
0.7,0.9,0.4,8,2,17,-1390.4087765430043,40
0.7,0.9,0.4,8,2,18,-1390.4087765430043,40
0.7,0.9,0.4,8,2,19,-1038.3651464085349,40
0.7,0.9,0.4,8,2,20,-961.0931097374029,40
0.7,0.9,0.4,8,2,21,-1293.135368684047,40
0.7,0.9,0.4,8,2,22,-913.8598779269532,40
0.7,0.9,0.4,8,2,23,-925.2521495163926,40
0.7,0.9,0.4,8,2,24,-926.7647676762023,40
0.7,0.9,0.4,8,2,25,-1222.5956321588255,40
0.7,0.9,0.4,8,3,0,-956.1076995932312,40
0.7,0.9,0.4,8,3,1,-946.5479048272181,40
0.7,0.9,0.4,8,3,2,-916.7929847071752,40
0.7,0.9,0.4,8,3,3,-711.784685753283,40
0.7,0.9,0.4,8,3,4,-711.784685753283,40
0.7,0.9,0.4,8,3,5,-1001.0587673284305,40
0.7,0.9,0.4,8,3,6,-1283.0937792237098,40
0.7,0.9,0.4,8,3,7,-660.2988403287643,40
0.7,0.9,0.4,8,3,8,-660.2988403287643,40
0.7,0.9,0.4,8,3,9,-660.2988403287643,40
0.7,0.9,0.4,8,3,10,-660.2988403287643,40
0.7,0.9,0.4,8,3,11,-910.0121361828363,40
0.7,0.9,0.4,8,3,12,-978.7785418848678,40
0.7,0.9,0.4,8,3,13,-1116.7342974969151,40
0.7,0.9,0.4,8,3,14,-910.4678152738875,40
0.7,0.9,0.4,8,3,15,-1256.8020462248166,40
0.7,0.9,0.4,8,3,16,-877.1775874831851,40
0.7,0.9,0.4,8,3,17,-805.4439586754481,40
0.7,0.9,0.4,8,3,18,-1108.171686023884,40
0.7,0.9,0.4,8,3,19,-808.7636220206649,40
0.7,0.9,0.4,8,3,20,-1237.590743333591,40
0.7,0.9,0.4,8,3,21,-1083.0784652705852,40
0.7,0.9,0.4,8,3,22,-1253.0062270290935,40
0.7,0.9,0.4,8,3,23,-849.9416370505337,40
0.7,0.9,0.4,8,3,24,-1186.0100033904955,40
0.7,0.9,0.4,8,3,25,-862.4447483387917,40
0.7,0.9,0.4,8,4,0,-1209.118296797489,40
0.7,0.9,0.4,8,4,1,-1391.9509075312722,40
0.7,0.9,0.4,8,4,2,-1392.4777699036558,40
0.7,0.9,0.4,8,4,3,-1391.1176355368264,40
0.7,0.9,0.4,8,4,4,-1391.1176355368264,40
0.7,0.9,0.4,8,4,5,-1391.1176355368264,40
0.7,0.9,0.4,8,4,6,-1386.4844141597011,40
0.7,0.9,0.4,8,4,7,-1391.1176355368264,40
0.7,0.9,0.4,8,4,8,-1391.1176355368264,40
0.7,0.9,0.4,8,4,9,-1411.07222822741,40
0.7,0.9,0.4,8,4,10,-1392.4777699036558,40
0.7,0.9,0.4,8,4,11,-1391.1176355368264,40
0.7,0.9,0.4,8,4,12,-1391.9509075312722,40
0.7,0.9,0.4,8,4,13,-1391.9509075312722,40
0.7,0.9,0.4,8,4,14,-1392.4777699036558,40
0.7,0.9,0.4,8,4,15,-1391.1176355368264,40
0.7,0.9,0.4,8,4,16,-1392.4777699036558,40
0.7,0.9,0.4,8,4,17,-1134.8472508281718,40
0.7,0.9,0.4,8,4,18,-1134.8472508281718,40
0.7,0.9,0.4,8,4,19,-1392.4777699036558,40
0.7,0.9,0.4,8,4,20,-1391.1176355368264,40
0.7,0.9,0.4,8,4,21,-1391.1176355368264,40
0.7,0.9,0.4,8,4,22,-1391.1176355368264,40
0.7,0.9,0.4,8,4,23,-1392.4777699036558,40
0.7,0.9,0.4,8,4,24,-1392.4777699036558,40
0.7,0.9,0.4,8,4,25,-1391.9509075312722,40
0.9,0.1,0.4,8,0,0,-1354.0403351059017,40
0.9,0.1,0.4,8,0,1,-1103.7574790711965,40
0.9,0.1,0.4,8,0,2,-3693.115108801548,40
0.9,0.1,0.4,8,0,3,-1154.724739966262,40
0.9,0.1,0.4,8,0,4,-1154.724739966262,40
0.9,0.1,0.4,8,0,5,-1154.724739966262,40
0.9,0.1,0.4,8,0,6,-1510.4624188100615,40
0.9,0.1,0.4,8,0,7,-1231.7898548604294,40
0.9,0.1,0.4,8,0,8,-1061.9780160739233,40
0.9,0.1,0.4,8,0,9,-1054.9916526760308,40
0.9,0.1,0.4,8,0,10,-1054.9916526760308,40
0.9,0.1,0.4,8,0,11,-958.977912060825,40
0.9,0.1,0.4,8,0,12,-958.977912060825,40
0.9,0.1,0.4,8,0,13,-958.977912060825,40
0.9,0.1,0.4,8,0,14,-1077.8566247494032,40
0.9,0.1,0.4,8,0,15,-2770.740696671287,40
0.9,0.1,0.4,8,0,16,-1063.6803894561713,40
0.9,0.1,0.4,8,0,17,-1095.6046815723005,40
0.9,0.1,0.4,8,0,18,-1267.704710728658,40
0.9,0.1,0.4,8,0,19,-940.8375301850531,40
0.9,0.1,0.4,8,0,20,-1079.4720089733191,40
0.9,0.1,0.4,8,0,21,-1079.0526601080915,40
0.9,0.1,0.4,8,0,22,-1042.1075235200556,40
0.9,0.1,0.4,8,0,23,-1095.6046815723005,40
0.9,0.1,0.4,8,0,24,-1099.158616808531,40
0.9,0.1,0.4,8,0,25,-1025.7316082724842,40
